PLAYER_ID,PLAYER_NAME,fga,pts,xpts,pps,xpps,making_100,making_100_se
1630180,Saddiq Bey,697,693,801.9743235390383,0.994261119081779,1.1506087855653349,-15.63476664835557,4.522390666573406
1631112,Kendall Brown,15,16,18.352526285628315,1.0666666666666667,1.223501752375221,-15.683508570855434,25.183180161894175
1641709,Ausar Thompson,480,485,560.9008566820667,1.0104166666666667,1.1685434514209723,-15.812678475430555,4.538653240731039
1631169,Josh Minott,36,38,43.72404348762993,1.0555555555555556,1.2145567635452759,-15.90012079897202,19.12278371372973
1629656,Quentin Grimes,328,325,377.153691584936,0.9908536585365854,1.1498588158077316,-15.900515727114628,7.259169064673497
1629723,John Konchar,208,214,247.27838187380155,1.0288461538461537,1.1888383743932767,-15.999222054712284,8.393679179673805
1631124,Julian Strawther,222,205,240.6899444896874,0.9234234234234234,1.084188939142736,-16.07655157193126,8.31613410981838
1630703,Scoot Henderson,797,701,829.5442174769909,0.8795483061480552,1.0408333970853085,-16.12850909372533,4.0211102912155825
1629003,Shake Milton,195,176,207.58339874730268,0.9025641025641026,1.0645302499861675,-16.196614742206503,7.783107619568652
1641738,Kobe Brown,90,88,102.58516380124382,0.9777777777777777,1.1398351533471536,-16.20573755693758,12.357094619786475
1629717,Armoni Brooks,46,41,48.465042072565986,0.8913043478260869,1.0535878711427389,-16.228352331665185,19.86465822384286
1630551,Justin Champagnie,78,77,89.70041803964598,0.9871794871794872,1.1500053594826407,-16.28258723031536,13.704946486305664
1629650,Moses Brown,65,66,76.66783717982022,1.0153846153846153,1.1795051873818496,-16.412057199723424,11.128331054126692
203095,Evan Fournier,221,191,227.28830235232286,0.8642533936651584,1.028453856797841,-16.420046313268262,8.023844402198463
203991,Clint Capela,618,706,809.4445601630662,1.1423948220064726,1.3097808416878094,-16.738601968133686,3.6868189837828074
1641723,Kobe Bufkin,92,77,92.45159418679776,0.8369565217391305,1.004908632465193,-16.795211072606264,12.026541338314441
201988,Patty Mills,131,116,138.1523729247536,0.8854961832061069,1.0545982666011724,-16.91020833950656,10.845367042441836
1629020,Jarred Vanderbilt,114,126,145.33135822472144,1.105263157894737,1.2748364756554513,-16.95733177607144,9.40777215217662
1631110,Jeremy Sochan,776,750,883.9646134291605,0.9664948453608248,1.139129656480877,-17.263481112005223,3.870554563509432
1630173,Precious Achiuwa,469,496,577.0164237372883,1.0575692963752665,1.2303122041306787,-17.27429077554121,4.634561759997724
1628372,Dennis Smith Jr.,338,326,384.60354133283704,0.9644970414201184,1.1378802998012931,-17.338325838117466,5.867086195550134
1628966,Keita Bates-Diop,166,165,193.98495288046936,0.9939759036144579,1.1685840534968035,-17.460814988234556,8.842543504420563
1641753,Chris Livingston,22,23,26.872439034108986,1.0454545454545454,1.2214745015504085,-17.6019956095863,22.260774829259883
1631116,Patrick Baldwin Jr.,155,149,176.86161844174913,0.9612903225806452,1.141042699624188,-17.975237704354278,9.896651066374506
1629052,Oshae Brissett,153,151,178.52647771470305,0.9869281045751634,1.1668397236255101,-17.991161905034673,8.540109312642848
1629643,Chuma Okeke,112,103,123.16047411602244,0.9196428571428571,1.0996470903216289,-18.000423317877182,11.660228317695163
1629610,DaQuan Jeffries,17,14,17.071668067168485,0.8235294117647058,1.0042157686569697,-18.06863568922638,29.611268681260604
1630562,Matt Hurt,34,29,35.14506422740176,0.8529411764705882,1.0336783596294636,-18.073718315887533,21.03518371683932
1630231,KJ Martin,181,202,235.18804061415344,1.1160220994475138,1.2993814398572012,-18.33593404096875,7.570965030080081
1629678,Admiral Schofield,26,26,30.7780511070126,1.0,1.1837711964235615,-18.377119642356156,25.973673233243876
1630186,Jahmi'us Ramsey,41,42,49.56056995609241,1.024390243902439,1.2087943891729855,-18.440414527054656,17.687956349203844
1630533,Ziaire Williams,378,358,427.8280018743751,0.9470899470899471,1.1318201107787702,-18.473016368882302,5.95559071591125
1631205,Buddy Boeheim,29,26,31.37475463451169,0.896551724137931,1.0818880908452306,-18.533636670729962,25.60618249288533
1631104,Blake Wesley,215,216,255.97133161086748,1.0046511627906978,1.1905643330738023,-18.591317028310456,7.079661130794229
1629007,Jontay Porter,104,100,119.36656214237621,0.9615384615384616,1.147755405215156,-18.621694367669434,12.217420417052331
