GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,2022300143,86,1628382,Justin Jackson,1612709918,Texas Legends,1,6,3,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,87,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,1,6,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,100,1629729,Josh Reaves,1612709908,Rio Grande Valley Vipers,1,5,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,102,1641926,Dexter Dennis,1612709918,Texas Legends,1,5,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,109,1641999,John Knight III,1612709908,Rio Grande Valley Vipers,1,4,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,111,1630580,Joe Wieskamp,1612709918,Texas Legends,1,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-184,194,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,113,1641765,Olivier-Maxence Prosper,1612709918,Texas Legends,1,4,32,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,114,1629729,Josh Reaves,1612709908,Rio Grande Valley Vipers,1,4,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,115,1641765,Olivier-Maxence Prosper,1612709918,Texas Legends,1,4,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,29,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,117,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,1,3,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,118,1628382,Justin Jackson,1612709918,Texas Legends,1,3,35,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,23,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,127,1641765,Olivier-Maxence Prosper,1612709918,Texas Legends,1,3,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,226,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,129,1629034,Ray Spalding,1612709908,Rio Grande Valley Vipers,1,2,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,6,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,131,1630580,Joe Wieskamp,1612709918,Texas Legends,1,2,37,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,133,1641999,John Knight III,1612709908,Rio Grande Valley Vipers,1,2,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,19,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,144,1629034,Ray Spalding,1612709908,Rio Grande Valley Vipers,1,2,5,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,146,1630580,Joe Wieskamp,1612709918,Texas Legends,1,1,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,257,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,152,1629034,Ray Spalding,1612709908,Rio Grande Valley Vipers,1,1,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,156,1629729,Josh Reaves,1612709908,Rio Grande Valley Vipers,1,1,16,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,5,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,158,1641756,Mike Miles Jr.,1612709918,Texas Legends,1,0,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-113,144,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,160,1641948,Jordan Walker,1612709918,Texas Legends,1,0,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,135,38,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,162,1630535,Greg Brown III,1612709918,Texas Legends,1,0,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,20,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,168,1629729,Josh Reaves,1612709908,Rio Grande Valley Vipers,1,0,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,65,56,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,178,1629729,Josh Reaves,1612709908,Rio Grande Valley Vipers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,18,264,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,192,1630571,Matthew Mayer,1612709908,Rio Grande Valley Vipers,2,11,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,40,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,200,1630535,Greg Brown III,1612709918,Texas Legends,2,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-203,168,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,202,1630571,Matthew Mayer,1612709908,Rio Grande Valley Vipers,2,11,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-167,187,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,205,1629697,Joshua Obiesie,1612709908,Rio Grande Valley Vipers,2,11,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,19,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,207,1641948,Jordan Walker,1612709918,Texas Legends,2,11,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,228,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,210,1630535,Greg Brown III,1612709918,Texas Legends,2,10,38,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,16,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,212,1630571,Matthew Mayer,1612709908,Rio Grande Valley Vipers,2,10,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,27,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,222,1630535,Greg Brown III,1612709918,Texas Legends,2,10,0,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,21,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,225,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,2,9,44,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-78,46,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,227,1641948,Jordan Walker,1612709918,Texas Legends,2,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-21,262,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,229,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,2,9,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,161,206,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,231,1641926,Dexter Dennis,1612709918,Texas Legends,2,9,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-142,233,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,233,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,2,9,2,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,6,41,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,236,1641756,Mike Miles Jr.,1612709918,Texas Legends,2,8,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,32,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,246,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,2,8,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,251,1628382,Justin Jackson,1612709918,Texas Legends,2,8,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-98,256,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,253,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,8,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,255,1629033,Theo Pinson,1612709918,Texas Legends,2,7,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,257,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,2,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,213,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,264,1628382,Justin Jackson,1612709918,Texas Legends,2,7,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,11,210,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,268,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,6,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,274,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,2,6,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,276,1628382,Justin Jackson,1612709918,Texas Legends,2,6,14,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-188,188,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,278,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,2,5,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,279,1629033,Theo Pinson,1612709918,Texas Legends,2,5,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,289,1630580,Joe Wieskamp,1612709918,Texas Legends,2,5,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,290,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,2,5,8,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,4,32,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,292,1628382,Justin Jackson,1612709918,Texas Legends,2,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,215,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,294,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,2,4,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-135,208,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,296,1641926,Dexter Dennis,1612709918,Texas Legends,2,4,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,154,215,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,298,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,4,30,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,29,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,303,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,2,4,8,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,9,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,305,1629033,Theo Pinson,1612709918,Texas Legends,2,3,44,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,108,17,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,306,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,3,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,314,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,2,3,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,6,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,316,1630580,Joe Wieskamp,1612709918,Texas Legends,2,2,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-153,226,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,318,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,2,2,50,Missed Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,320,1641765,Olivier-Maxence Prosper,1612709918,Texas Legends,2,2,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,1,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,331,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,2,2,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,342,1628382,Justin Jackson,1612709918,Texas Legends,2,1,11,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-127,4,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,343,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,2,1,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,38,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,351,1641999,John Knight III,1612709908,Rio Grande Valley Vipers,2,0,48,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,43,63,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,355,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,0,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,189,17,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,357,1628382,Justin Jackson,1612709918,Texas Legends,2,0,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,195,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,361,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,2,0,27,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,369,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,237,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,381,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,11,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,382,1628382,Justin Jackson,1612709918,Texas Legends,3,11,23,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-22,36,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,390,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,3,10,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,76,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,392,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,3,10,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,394,1629788,Tyler Hall,1612709918,Texas Legends,3,10,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,10,255,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,397,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,10,23,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,33,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,399,1629033,Theo Pinson,1612709918,Texas Legends,3,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-94,235,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,401,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,3,10,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,27,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,403,1629033,Theo Pinson,1612709918,Texas Legends,3,9,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,98,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,405,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,3,9,25,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,52,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,407,1629788,Tyler Hall,1612709918,Texas Legends,3,9,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,200,193,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,409,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,3,9,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-159,242,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,411,1630535,Greg Brown III,1612709918,Texas Legends,3,8,48,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,412,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,3,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-151,244,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,416,1628382,Justin Jackson,1612709918,Texas Legends,3,8,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,29,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,422,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,193,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,425,1641765,Olivier-Maxence Prosper,1612709918,Texas Legends,3,7,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-1,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,429,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,3,7,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-55,260,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,431,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,3,7,1,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,48,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,434,1631257,Jermaine Samuels Jr.,1612709908,Rio Grande Valley Vipers,3,6,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,26,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,436,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,6,44,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,441,1628382,Justin Jackson,1612709918,Texas Legends,3,6,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1,252,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,444,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,3,6,11,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,223,57,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,446,1629033,Theo Pinson,1612709918,Texas Legends,3,5,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,447,1630207,Nate Hinton,1612709908,Rio Grande Valley Vipers,3,5,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,33,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,449,1630535,Greg Brown III,1612709918,Texas Legends,3,5,41,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,451,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,5,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-47,117,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,454,1630342,Trhae Mitchell,1612709908,Rio Grande Valley Vipers,3,5,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,12,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,456,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,3,4,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,151,212,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,467,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,4,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,468,1641948,Jordan Walker,1612709918,Texas Legends,3,4,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,125,235,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,474,1630620,Darius Days,1612709908,Rio Grande Valley Vipers,3,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-135,242,1,0,20240119,TEX,RGV
Shot Chart Detail,2022300143,476,1629665,Jalen Lecque,1612709908,Rio Grande Valley Vipers,3,4,5,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,27,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,477,1630580,Joe Wieskamp,1612709918,Texas Legends,3,3,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20240119,TEX,RGV
Shot Chart Detail,2022300143,478,1629633,Jarrett Culver,1612709908,Rio Grande Valley Vipers,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,199,1,0,20240119,TEX,RGV
